social_trust,religion,age,gender,race,children,education,employment,income,rural,extreme_weather,pro_envrnmt,human_nature,cultur3,party,ideol,cncrn_natres,climate_cause,climate_risk,policy4
4,5,25,1,1,1,2,1,800,0,2,0.375,2,1,1,4,5,0,5,3
3.5,10,74,1,1,0,6,1,30000,1,1,0.375,3,4,2,1,5,0,0,1
5,8,19,1,1,3,2,1,50000,0,2,0.125,1,1,1,1,5,1,10,1
5.666666667,0,35,1,1,3,2,1,90000,1,3,0.375,1.5,1,2,7,10,1,10,1
3.333333333,1,49,1,1,0,4,1,80000,0,2,0,2.5,4,1,2,5,1,8,2
2.333333333,3,46,1,1,1,7,1,125000,1,3,0.125,3,1,1,3,10,1,4,1
3.333333333,1,67,1,1,0,2,0,1700,0,3,0.125,1.5,3,1,1,6,1,10,1
4,5,66,1,1,0,6,0,36000,1,2,0.375,2,2,2,7,6,0,4,2
6.166666667,9,32,1,1,2,7,1,125000,0,3,0.375,4.5,4,2,3,10,1,8,1
3.166666667,0,22,1,1,2,5,1,33000,0,3,0.25,1,3,1,1,6,1,10,1
3.166666667,8,30,1,1,0,6,1,45000,0,3,0.125,2.5,2,2,6,7,1,6,1
4.166666667,5,54,1,1,0,6,1,89000,0,2,0.125,2.5,2,2,6,5,0,1,2
6.166666667,10,33,1,1,1,7,1,150000,0,3,0.25,5,4,2,1,9,1,10,1
4.166666667,0,38,1,1,1,5,1,65000,0,3,0.25,2,2,1,3,7,1,8,1
1,10,34,1,1,0,4,0,4000,1,1,0.375,3,1,3,4,5,1,10,1
3,0,44,1,1,0,5,0,75000,0,3,0.125,1.5,4,3,4,10,1,10,1
3.5,10,49,1,1,0,8,1,41700,0,2,0.125,1.5,2,3,4,8,1,2,2
5,5,34,1,1,1,4,1,75000,0,2,0,3,2,2,3,7,0,3,4
7,2,34,1,1,0,8,1,1.00E+10,0,3,0.125,5,4,1,5,10,1,5,1
2.5,5,44,1,1,0,2,0,20000,0,3,0.125,2,1,1,3,9,1,10,2
6.5,4,40,1,1,8,7,1,1500,0,3,0.5,4.5,1,1,1,10,1,2,1
4.333333333,5,35,1,1,0,5,1,75000,0,2,0.375,3,2,1,4,6,0,2,1
6.333333333,10,33,1,1,0,8,1,125000,0,3,0.5,4.5,4,2,6,9,0,9,2
4.166666667,0,48,1,1,0,7,0,25000,0,3,0.75,1.5,3,3,1,10,1,10,1
4.833333333,5,35,1,1,0,2,0,8000,1,2,0.125,3,3,1,6,6,0,5,2
3.333333333,6,48,1,1,0,6,1,49800,0,3,0.375,1.5,1,2,4,10,1,10,1
4.833333333,6,32,1,1,2,7,1,150000,0,3,0.25,3.5,1,2,6,9,1,5,1
3,6,50,1,1,0,2,1,30000,0,3,0.125,3,2,3,4,5,0,5,2
3.166666667,0,40,1,1,0,3,1,1900,1,3,0.125,2,4,1,4,6,1,8,1
5.5,8,42,1,1,2,8,1,180000,0,3,0.375,5,4,2,5,9,1,9,2
2.166666667,0,39,1,1,2,2,1,30000,0,3,0,1,2,1,3,10,1,10,1
2.833333333,0,39,1,1,0,6,1,44000,0,3,0,2.5,2,3,3,5,0,4,2
3.333333333,0,25,1,1,1,2,1,20000,0,3,0.5,3,2,3,4,9,1,9,2
4.333333333,2,38,1,1,1,6,0,49999,0,2,0.5,1.5,3,1,3,10,1,10,1
3.833333333,3,42,1,1,1,6,1,75000,0,3,0.375,2,2,2,5,2,1,10,1
2.833333333,0,33,1,1,1,6,1,110000,0,3,0.5,4,3,1,2,8,1,10,1
4,2,49,1,1,0,5,1,17500,0,2,0.375,2,4,3,4,5,0,3,2
4.333333333,8,42,1,1,0,4,1,28000,0,3,0.25,2,1,1,4,10,1,10,1
4,4,33,1,1,1,2,1,55000,0,3,0,3,1,3,4,7,0,6,1
3.5,5,18,1,1,0,2,0,18000,0,3,0.375,2.5,4,3,1,6,1,8,2
6.166666667,9,52,1,1,2,8,1,145000,0,3,0.5,4.5,2,1,1,9,1,9,1
5.833333333,8,30,0,1,0,8,1,85000,0,2,0.25,4.5,2,1,7,0,0,7,2
6.166666667,10,35,1,1,1,7,1,250000,0,3,0.125,4,4,1,7,7,0,7,2
1,0,39,1,1,2,6,0,118000,0,3,0.125,1,4,1,1,0,0,0,1
2.833333333,10,49,1,1,0,4,1,29000,0,3,0.25,3,2,2,7,1,0,5,2
3.166666667,0,31,1,1,0,2,1,18545,1,2,0.5,2,1,3,4,8,1,5,1
3.333333333,5,26,1,0,0,4,1,15000,0,2,0.125,2.5,1,1,2,6,1,4,2
4,5,42,1,1,1,6,1,124000,0,3,0.75,3.5,2,2,5,7,1,8,1
6.5,10,34,1,1,2,6,1,150000,0,3,0.75,5,4,3,1,10,1,10,2
3.333333333,0,46,1,1,1,2,1,46000,0,3,0.375,1.5,3,1,4,9,0,3,1
4.166666667,2,27,1,1,2,4,1,90000,0,3,0.375,1.5,2,1,1,7,1,9,1
4.5,6,35,1,1,0,6,1,125000,0,1,0.375,3.5,3,2,6,6,1,7,2
5.833333333,0,29,1,1,0,2,1,65000,0,3,0.125,4,4,3,4,6,1,8,2
3.5,0,47,1,1,0,3,0,46000,0,2,0.25,1,2,2,4,7,0,0,2
4,8,44,1,1,1,6,1,75000,1,2,0.125,5,2,2,6,7,0,0,3
3.166666667,0,53,1,1,0,4,1,54000,1,3,0.375,1,3,1,2,10,1,10,1
4.666666667,0,48,1,1,0,6,1,62500,0,3,0.375,1,2,1,2,7,1,10,1
3.666666667,7,52,1,1,0,2,1,60000,0,3,0.375,4,1,3,4,5,1,6,2
2.5,0,54,1,1,0,5,0,14500,0,3,0.125,1,3,1,3,10,1,10,1
6,4,30,1,1,2,8,1,140000,0,2,0.25,4,1,1,2,8,1,4,2
3,10,33,1,1,0,6,0,55000,1,1,0.5,3.5,2,3,6,6,0,5,1
4,3,20,1,1,0,2,0,10000,0,3,0.125,3,3,3,4,5,1,5,3
4.666666667,10,46,1,1,1,4,1,39000,0,2,0.5,3.5,1,2,7,8,0,7,1
4.833333333,0,54,1,1,0,2,0,80000,1,3,0.5,1,2,2,2,9,0,10,1
4.833333333,7,33,1,1,3,7,1,195000,0,3,0.125,2.5,2,1,2,9,1,4,1
3.333333333,5,53,1,1,0,5,1,50000,1,2,0.5,1.5,3,1,2,9,1,9,1
4.333333333,8,39,1,1,1,2,1,70000,0,3,0.5,4.5,2,2,6,1,0,0,4
4,8,54,1,1,1,4,0,55000,0,2,0.375,2.5,2,2,6,7,1,7,1
3,2,54,1,1,0,4,0,29500,0,2,0,2,4,1,2,10,1,8,1
4.833333333,10,27,1,1,0,6,1,67000,0,2,0.125,1,3,2,7,10,0,5,1
5,9,19,1,1,1,3,1,48999,0,3,0.25,2.5,3,2,4,7,1,5,1
4.166666667,10,43,1,1,6,6,1,1.00E+05,0,3,0.375,3.5,4,2,6,6,0,6,1
3.666666667,0,34,1,1,0,7,1,240000,0,3,0.25,1.5,3,3,4,8,1,10,1
6.5,10,32,1,1,NA,7,0,9000,0,3,0.5,4.5,3,1,1,8,0,9,1
4,5,36,1,1,1,4,1,40000,0,3,0.125,3,4,3,4,5,1,5,3
6.333333333,0,32,0,1,3,2,1,75000,0,2,0.5,5,2,2,5,9,1,9,1
3.833333333,9,32,1,1,0,1,1,20000,0,2,0.25,3.5,2,1,3,9,1,8,1
4.666666667,3,40,1,1,0,5,1,40000,0,2,0.375,3.5,2,2,5,8,0,3,2
2.666666667,0,52,1,1,1,6,1,87000,0,2,0.125,3,2,1,2,9,1,10,3
3.5,8,38,1,1,3,5,1,53200,0,2,0.5,3,1,3,4,1,1,6,2
4,8,26,1,1,1,5,1,70000,0,3,0.5,4,1,2,4,9,1,7,1
5,2,41,1,1,NA,2,1,60000,1,2,0.375,2.5,4,1,4,8,0,7,1
4,5,34,1,1,0,2,0,19999,0,2,0.375,4,4,3,4,7,1,8,2
4.5,0,41,1,1,0,4,0,10000,0,2,0.125,3,3,1,1,10,1,10,1
3.5,7,47,1,1,0,4,1,43000,1,3,0.125,3,2,2,5,8,0,0,1
4.333333333,6,43,1,1,0,7,1,55000,0,3,0.5,3.5,3,2,6,3,0,3,1
5.666666667,7,34,1,1,2,4,0,75,0,2,0.25,4,1,1,4,9,1,8,2
4,8,51,1,1,0,4,1,54000,0,2,0,2.5,2,2,7,9,0,4,2
3.666666667,2,45,1,1,0,2,1,60000,1,1,0.25,3,1,1,4,3,0,5,2
2.833333333,0,32,1,1,0,2,1,30000,0,3,0.375,3.5,2,3,4,10,1,10,2
3.833333333,8,47,1,1,0,4,1,30000,1,2,0.125,4.5,4,2,7,8,0,0,4
2.5,0,38,1,1,2,6,1,115000,1,1,0.125,1,2,3,4,10,1,6,1
4.333333333,10,50,1,1,0,6,1,360000,0,2,0.125,3,2,2,7,2,0,1,2
3.333333333,8,30,1,1,0,7,1,32000,0,3,0.375,2,3,3,4,10,1,10,1
5.166666667,5,45,1,1,0,2,1,50000,1,2,0.125,4,3,1,3,7,0,5,2
5,0,29,1,1,0,6,1,50000,0,3,0.25,2,3,2,4,9,1,10,1
4,7,33,0,1,1,5,1,74000,0,3,0.25,3,2,3,4,6,1,6,2
4.5,8,33,1,1,1,7,1,1.00E+05,0,2,0.375,4,1,1,4,9,0,6,2
3.833333333,10,53,1,1,0,2,1,80000,0,2,0.125,1,2,2,6,7,0,0,3
6,7,51,1,1,0,4,1,76200,0,3,0.125,3.5,4,2,3,8,1,8,4
3.5,5,52,1,1,0,2,1,41000,0,2,0.25,3,4,1,3,7,0,3,2
4.333333333,0,33,1,1,0,6,0,10000,0,3,0.125,2,1,3,4,9,1,10,1
4,6,29,1,1,0,6,1,4000,1,2,0.125,3,2,2,4,5,1,7,2
1,10,47,1,1,0,2,0,5,1,2,0.125,5,2,3,4,3,1,10,1
3.333333333,9,33,1,1,3,7,1,215000,0,2,0.375,2,4,2,5,10,1,10,1
2.333333333,0,53,1,1,0,4,1,3400,1,2,0,2,4,4,6,8,1,3,3
4,3,48,1,1,0,4,1,55000,0,3,0.375,1.5,2,1,1,8,1,10,1
4.166666667,4,35,1,1,1,5,1,98000,0,3,0.25,3.5,3,2,4,8,0,3,2
3.166666667,0,30,1,1,0,4,1,220000,0,2,0.25,2.5,2,4,1,8,1,10,1
2.5,4,41,1,1,0,2,1,21000,1,2,0.25,2.5,3,2,4,6,1,5,3
4,6,30,1,1,0,4,1,49000,0,2,0.25,3,4,3,4,7,1,7,1
4,0,27,1,1,0,2,1,25000,0,3,0.25,2,3,4,1,9,1,10,1
6.166666667,8,38,1,1,2,8,1,150000,0,3,0.375,4.5,4,2,6,10,1,9,3
3.666666667,6,34,1,1,0,6,0,5000,1,2,0.125,3.5,3,1,2,7,1,9,2
3,0,38,1,1,0,4,1,22000,0,3,0.5,1,3,1,1,10,1,10,1
2.333333333,0,33,1,1,0,2,1,35000,0,3,0.125,4,2,3,2,2,1,8,1
5.833333333,5,25,1,1,1,8,1,1500,0,2,0.625,4,1,2,6,9,1,10,1
2.166666667,0,34,1,1,0,6,0,9240,1,2,0.375,1,4,4,4,9,1,10,1
3.5,10,38,1,1,0,4,1,30000,0,2,0,4.5,2,2,7,6,0,2,4
4.5,3,34,1,1,2,7,1,1.00E+05,0,2,0.125,4.5,3,2,6,7,1,7,1
5.5,10,29,1,1,3,2,1,50,0,1,0.375,3,2,1,3,7,0,10,2
6.833333333,10,38,1,1,1,7,1,50000,0,3,0.125,4.5,1,1,2,10,1,6,1
3.666666667,0,31,1,1,0,6,1,55000,0,3,0.375,1,1,1,2,10,1,10,1
3.833333333,1,43,1,1,2,4,1,52000,0,3,0,1.5,3,1,2,10,1,10,1
4.166666667,0,32,1,1,0,6,1,35000,0,3,0.25,2.5,2,4,1,9,1,10,1
3.833333333,9,28,1,1,2,7,1,95000,0,2,0.25,3.5,2,2,6,8,1,8,1
1.166666667,0,24,1,1,1,4,1,59000,0,3,0.25,1,2,1,2,10,1,10,1
3.666666667,0,24,1,1,0,6,1,73000,0,2,0.375,2,1,1,1,10,1,10,1
1.833333333,4,37,1,1,0,6,1,80000,0,2,0.125,4,2,2,6,2,0,6,2
3,0,21,1,1,0,4,0,9000,0,3,0.375,2.5,1,3,4,5,1,5,2
6.166666667,10,36,1,1,1,2,0,35900,1,1,0.25,3.5,4,2,4,10,1,7,1
6.5,10,25,1,1,0,6,1,50000,0,2,0.25,4.5,4,1,1,10,0,10,1
0.166666667,3,34,1,1,NA,2,0,1200,0,2,0.125,3,1,3,6,0,0,3,0
3,10,29,1,1,2,2,1,20000,1,2,0.375,3.5,4,1,4,10,0,10,1
5,10,34,1,1,1,4,1,14999,0,2,0.375,1.5,4,1,4,5,1,8,1
5,7,25,1,1,0,2,1,75000,0,3,0.375,4.5,2,1,4,9,1,6,2
3.666666667,4,27,1,1,0,2,1,60000,1,2,0.25,2,2,1,3,7,1,8,4
4.833333333,8,31,1,1,0,2,0,7000,1,2,0.25,1,4,3,4,8,1,9,2
2.833333333,4,37,1,1,0,4,1,37000,0,2,0.5,5,2,2,4,0,1,3,2
4.5,7,32,1,1,2,6,1,60000,0,3,0.5,4,2,1,2,7,1,8,1
4.333333333,10,43,1,1,2,6,0,60000,1,2,0.25,3,1,3,7,9,0,0,2
5,5,38,1,1,1,6,1,11520,0,3,0.25,1,1,1,1,10,1,10,1
3,7,26,1,1,0,5,1,45000,1,2,0.375,1.5,4,2,5,7,1,4,1
2.333333333,6,40,1,1,2,2,1,14000,1,2,0.25,2,1,4,4,3,0,5,2
3.666666667,0,25,1,1,0,2,0,25000,1,2,0.25,3,2,2,5,10,1,8,1
2.5,10,30,1,1,0,6,1,35000,0,3,0.375,4.5,1,2,6,6,0,1,2
3.166666667,6,39,1,1,1,5,1,35000,0,3,0.25,3,1,3,5,8,1,8,1
3.5,8,38,1,1,1,5,1,50000,1,3,0.375,3,3,3,4,8,1,9,2
4,5,42,1,1,0,4,1,12000,0,3,0.125,3,4,1,4,10,0,5,4
2.5,0,41,1,1,0,5,1,40000,1,3,0.125,1,4,3,4,4,1,8,2
4.166666667,0,40,1,1,0,4,0,0,0,3,0.25,1.5,2,3,2,10,1,9,1
1.333333333,10,47,0,0,1,7,0,25000,0,3,0.375,3.5,3,1,3,8,0,7,1
4.666666667,6,43,0,1,1,2,1,85000,0,2,0.5,3.5,4,2,4,9,1,6,2
4,10,49,1,0,1,4,0,78000,0,3,0.375,1,3,1,1,8,1,8,1
2.833333333,8,36,0,1,4,2,1,35000,0,2,0.25,1,2,1,2,6,1,6,2
5.5,9,27,0,1,0,8,1,25000,0,3,0.5,4.5,4,3,1,9,0,7,2
5,10,24,0,1,0,5,1,40000,0,2,0.375,2.5,1,2,6,10,1,8,1
2.166666667,2,65,1,1,0,4,0,21500,0,2,0.25,4,4,1,2,7,1,8,1
3.166666667,3,60,1,1,0,2,1,60000,0,3,0.125,3.5,1,3,4,4,0,4,2
4.166666667,5,39,0,1,2,7,1,79000,1,3,0.125,3,4,1,1,5,0,7,3
3.166666667,3,36,1,1,1,1,1,35000,0,2,0.25,3.5,4,4,5,5,0,5,1
6.5,9,40,1,1,1,4,1,100,0,2,0.125,4,3,2,6,9,0,9,3
3.833333333,5,32,1,1,1,6,1,78000,0,2,0.25,4,1,1,4,5,1,6,2
4.5,5,25,1,1,1,1,1,60000,0,3,0.25,3.5,2,2,6,7,1,9,1
4.333333333,10,26,1,1,0,6,1,63000,0,3,0.5,2.5,1,1,5,9,1,10,1
4.666666667,2,39,1,1,1,6,1,75000,0,3,0.125,4,1,2,6,9,1,8,1
4.5,10,33,1,1,0,6,0,30000,0,2,0.375,4,3,2,4,9,0,5,1
6.166666667,8,33,1,1,2,6,1,144000,0,3,0.375,4.5,3,3,2,10,1,8,2
5.333333333,8,33,1,1,2,6,1,95000,0,2,0.125,3.5,3,3,4,7,1,6,1
3,3,29,0,1,0,6,1,70000,0,3,0.5,3.5,4,3,7,9,1,7,1
4.5,10,21,1,1,0,2,0,12000,0,2,0.375,4,1,1,1,10,0,10,1
4.5,6,23,1,1,0,2,1,52000,0,2,0.375,3.5,2,3,6,5,0,4,1
3.833333333,10,33,1,1,2,6,1,38000,0,3,0.25,2.5,2,2,6,3,0,4,2
2.833333333,10,24,1,1,0,6,0,30000,0,3,0.5,4.5,3,3,6,8,1,8,1
2.666666667,10,34,1,1,3,6,1,35000,0,2,0,3,2,2,4,7,0,5,1
6.5,9,28,1,1,2,7,1,100,0,3,0.125,4.5,2,2,1,9,1,8,4
5.5,9,27,1,1,1,2,1,10,0,3,0.125,5,2,1,1,8,1,9,2
4.333333333,3,23,0,1,2,2,0,9000,0,3,0.375,3.5,2,1,6,2,0,7,3
6,8,33,1,1,1,8,1,17999,0,2,0.375,3.5,2,3,1,7,0,6,1
5.5,9,27,1,1,1,2,1,12,0,3,0.125,3,3,1,2,9,1,9,2
3,10,18,0,1,1,2,0,1500,1,2,0,1,3,1,1,10,1,10,1
6.5,9,28,1,1,2,7,1,500,0,3,0.375,4.5,4,2,1,10,1,8,2
3.833333333,2,24,0,1,2,2,0,30000,0,3,0.25,1.5,2,3,4,10,1,10,1
2.833333333,0,20,0,1,0,2,1,1500,0,3,0.125,1,1,3,6,2,1,5,3
6.5,10,28,1,1,1,7,1,25,0,3,0.25,5,2,2,6,10,1,9,3
4,6,32,1,1,0,6,1,50000,0,2,0.125,3,4,1,3,6,0,5,2
5,3,34,1,1,9,2,1,7200,1,3,0.125,3.5,1,3,1,8,1,0,2
3.666666667,10,25,1,1,2,5,1,24000,0,2,0.375,4.5,1,2,6,3,0,0,2
4,7,23,0,1,1,5,1,65000,0,2,0.375,2,1,3,4,8,1,9,1
4.5,7,18,0,1,1,2,0,80000,0,1,0.5,2,2,3,3,9,1,9,2
4.333333333,0,24,0,1,0,4,1,22000,0,2,0.125,1,1,3,4,10,1,10,1
3.5,3,32,1,1,1,7,1,33,0,2,0.125,2,4,2,2,1,0,4,2
4.166666667,6,21,1,1,0,4,0,1.00E+05,0,2,0.75,3,1,1,6,10,1,4,4
3,1,27,1,1,0,6,1,25000,0,2,0,2.5,1,3,4,6,1,8,1
2.166666667,2,19,1,1,0,2,0,40000,0,1,0.125,2,2,3,4,0,0,3,2
5,0,22,0,1,2,2,0,1500,0,2,0.125,3,2,2,4,6,1,8,3
2.166666667,3,20,0,1,1,2,1,21000,0,2,0.25,1.5,4,3,3,6,1,6,2
5.333333333,5,18,0,1,0,2,0,95000,0,2,0.125,2,4,1,1,10,1,8,1
4.333333333,0,18,1,1,1,2,0,150000,0,3,0.375,2,2,1,2,8,1,10,1
2.666666667,0,24,1,1,0,8,0,4000,0,3,0.125,3,2,1,1,6,1,9,1
5,0,29,0,1,0,7,1,66000,0,3,0.25,1,1,2,4,4,1,8,1
3.166666667,10,19,0,1,0,2,1,25000,1,2,0.125,4,2,3,7,7,0,5,2
3.666666667,1,30,0,1,0,8,1,145000,0,2,0.125,2.5,2,3,5,10,1,6,1
3.166666667,5,20,0,1,2,2,1,2000,0,2,0.375,3,4,2,6,8,1,7,3
4.333333333,0,22,0,1,0,5,1,28000,0,3,0.75,2,3,1,2,9,1,9,1
3,3,33,0,1,0,7,1,82000,0,3,0.625,1.5,3,1,1,8,1,10,1
3.666666667,5,19,0,1,0,4,0,25000,0,3,0.375,3,3,3,2,9,1,9,1
3,0,18,0,1,1,2,0,45000,1,3,0.125,2,3,3,4,10,1,10,1
2.166666667,10,24,0,1,0,0,1,80000,0,2,0.375,3,3,3,4,5,0,4,3
2.5,10,24,0,1,1,4,0,44000,0,3,0.125,2.5,4,1,1,9,1,9,1
3.5,5,19,0,1,0,4,1,2500,0,3,0.375,2,4,2,6,7,1,7,1
2.5,4,27,0,1,1,6,0,1.00E+05,0,2,0.375,2.5,1,1,2,10,1,8,1
3.666666667,10,43,0,0,4,6,1,147000,0,1,0.375,2,2,1,5,7,1,7,1
2.5,10,36,0,1,1,4,0,15000,0,3,0.5,3.5,4,3,4,10,1,10,1
4.833333333,4,54,0,1,4,6,1,11000,0,3,0.375,2.5,2,4,4,4,1,9,2
2.5,10,55,0,1,0,5,0,11000,0,2,0.125,2,1,1,6,6,1,10,1
3,8,58,1,1,2,6,1,175000,0,3,0.375,1,1,3,1,8,1,9,1
3.666666667,10,23,0,1,1,6,0,50000,1,2,0.375,3,1,2,4,8,0,5,1
3.5,1,29,1,1,1,7,0,2,0,3,0.125,3,2,1,1,4,1,1,1
4.5,5,30,1,1,2,6,1,35000,0,2,0.25,3,4,3,4,6,1,5,2
2.166666667,2,22,0,1,0,4,1,25000,0,2,0.375,2,1,2,4,9,1,10,1
3.5,3,42,1,1,0,4,1,45000,1,3,0.5,1,2,2,7,5,0,0,1
4.666666667,9,44,1,1,3,5,1,66000,1,2,0.5,3.5,1,2,5,7,0,3,1
3.833333333,0,21,0,0,2,5,1,2.00E+05,0,1,0.5,1,2,1,2,10,0,8,1
4.666666667,10,43,0,0,5,4,0,170000,1,2,0.375,4,1,2,3,6,1,8,1
2.666666667,7,67,1,1,0,7,0,150000,1,2,0.125,2.5,1,2,5,7,0,6,2
4,5,19,0,1,1,4,0,14000,1,2,0.375,2.5,1,1,3,5,0,5,3
7,1,99,1,1,1,8,0,100,1,1,0.125,5,3,1,7,10,0,0,4
2.333333333,4,23,0,1,0,6,0,50000,0,1,0.375,2.5,1,3,5,8,1,7,1
5,10,45,0,1,0,7,0,30,0,2,0.125,3,2,2,7,10,0,0,1
4.333333333,7,33,0,1,0,6,1,175000,0,3,0.25,1.5,1,1,1,10,1,7,1
4.166666667,0,18,0,0,0,3,1,19999,0,1,0.5,1,1,3,4,9,1,10,1
2.666666667,4,30,1,1,0,4,0,1000,1,3,0.375,3.5,1,2,4,0,0,8,1
4.5,0,28,0,0,0,8,1,78988,0,3,0.375,1,3,1,1,8,1,10,2
5,7,58,0,0,0,6,1,28000,0,2,0.25,3,2,2,6,2,0,5,4
4,5,23,0,0,0,6,1,8000,1,2,0.625,1,1,3,4,10,0,10,1
